"","SYMBOL","DESC","GSM3688814_p.15.06.2016_01_AS6.ga.cel","GSM3688815_p.15.06.2016_02_AS2.ga.cel","GSM3688816_p.15.06.2016_03_AS3.ga.cel","GSM3688817_p.15.06.2016_04_AS5.ga.cel","GSM3688818_p.15.06.2016_14_AS7.ga.cel","GSM3688819_p.15.06.2016_05_S15.ga.cel","GSM3688820_p.15.06.2016_07_S10.ga.cel","GSM3688821_p.15.06.2016_09_S29.ga.cel","GSM3688822_p.15.06.2016_10_S22.ga.cel","GSM3688823_p.15.06.2016_11_S17.ga.cel","GSM3688824_p.15.06.2016_12_S19.ga.cel","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"16890556","LINC01614","long intergenic non-protein coding RNA 1614",6.53288681549226,6.54754569327938,6.8590421585525,6.37626726781283,6.14775845727236,5.86680162731158,6.04719983215626,6.75882194315696,8.50761335384722,7.11802120194889,6.4112475666926,-0.292250842370386,6.65210962886571,-0.692684976727578,0.498233881737821,0.713648958197666,-5.92980230165469
"16732386","OAF","out at first homolog",8.06837791781487,8.48269713311903,8.25835902844196,8.31489941567476,7.51787852494931,7.78336667929395,9.11325315564637,7.06276893798606,8.33070039382815,7.09557287169452,7.78227162676636,0.267120126464074,7.98274051683776,0.692382283841583,0.498418968551059,0.713837787633123,-5.9300088855323
"16805422","NR2F2","nuclear receptor subfamily 2 group F member 2",6.49560129798751,6.89437442370469,6.48512010759024,6.96066584765032,6.37157709984293,5.16009414050598,5.91010348022766,5.59740734474807,8.16774860027504,6.60284028362259,6.55252172525836,0.309681826248853,6.47255039558304,0.692090754048498,0.498597267307632,0.713894505448596,-5.93020777046602
"17013728","MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like",9.02088435765908,7.91291907918681,8.50263839675265,8.44062040176314,8.49879699002437,8.42851519942773,9.36823695554428,8.27446796937371,9.71836208283822,8.45281724495689,8.10793805988459,-0.249884406927032,8.61147243067377,-0.69157673026488,0.498911733082984,0.714045248115694,-5.93055825141381
"16722779","MIR4486","microRNA 4486",7.26167635225411,6.61425570787284,6.87555788459168,6.77621219785214,4.89426672143281,5.76457236510109,6.48235127566361,7.04189828906896,8.14623074061978,6.72334782599552,6.66341131121889,-0.31924152847726,6.65852551560649,-0.691025623289143,0.499249013397772,0.714415904300601,-5.9309337450001
"16806823","AVEN","apoptosis and caspase activation inhibitor",7.61010708110033,6.14858425901708,7.10517079978271,7.126274379818,7.10517079978271,7.47575856194633,7.62295621313125,6.35171774993759,8.5755359192527,6.95355288802304,6.80253490002617,-0.277947908152684,7.17066941380163,-0.690652754330289,0.499477286257816,0.714495023062006,-5.9311876374174
"16676983","G0S2","G0/G1 switch 2",7.315245185296,5.89408833791227,6.62449393532175,6.46582130558273,5.4706862516733,6.35199673385841,6.65058398235547,5.8694074000344,7.60137905756748,6.7930598577421,6.46582130558273,-0.267974386366224,6.50023485026606,-0.69060982783642,0.499503570034807,0.714495023062006,-5.9312168584762
"16777992","MINOS1P1","mitochondrial inner membrane organizing system 1 pseudogene 1",5.90926689433984,4.61679409893677,5.75182413322067,5.66243550622754,4.95256511381801,5.59598279091537,5.20695750643753,5.32203612441556,6.72451904722219,5.4486586705529,5.47430807253204,-0.250166552704035,5.51503163260168,-0.690539363782999,0.499546716727472,0.714495023062006,-5.93126482128523
"16893143","TWIST2","twist family bHLH transcription factor 2",9.05243282483678,8.78169595950203,8.88776347053047,8.54113635734587,8.71203456137647,8.07122188621105,9.36220926553628,8.01939508066165,8.88955875410171,8.6084208708855,8.50449854054852,0.219128568394199,8.67548796104876,0.690416215721865,0.499622128196674,0.714495023062006,-5.93134863349413
"16875792","SBK3","SH3 domain binding kinase family member 3",6.22700510872652,5.65276636412312,5.85200401603455,6.8480512452137,5.27543538285991,5.20543693941187,5.17699605247741,5.82225876893682,6.56979671215968,5.82225876893682,5.73742294291491,0.248690725918642,5.83540293652684,0.689799563805389,0.49999984321238,0.714739164271273,-5.93176810342966
"16968968","ATOH1","atonal bHLH transcription factor 1",5.95803455675947,6.25602330048984,5.75320797759107,6.07089567569781,5.15753993229529,6.11874167513897,4.52844129877396,5.6755574263638,5.57138536882744,6.04938448153405,5.65310044905625,0.23970517195095,5.70839201295709,0.68875745075709,0.500638540633611,0.714859757159827,-5.93247618643947
"17018636","STK38","serine/threonine kinase 38",9.53622074239914,8.71818361119779,8.55288465990034,8.77951598105009,8.17257432384357,8.70923645077755,9.91696450942535,8.31321505233144,10.0421838524391,8.6003230225079,8.55334571751257,-0.270668903820797,8.89951344758044,-0.688517740986439,0.500785522525278,0.714935471714648,-5.93263891916132
"16949617","SNAR-I","small NF90 (ILF3) associated RNA I",6.59838983484361,5.22728634443415,6.21177696133516,5.6739511558242,4.84844623016595,5.07653928064451,7.07455479147632,5.69195234668767,6.94660805570617,5.7273039895504,5.54179753376329,-0.297822560984113,5.87441877494831,-0.687823702706618,0.501211224304884,0.71539082638512,-5.9331097830338
"16660057","MIR3972","microRNA 3972",8.68991342456065,8.4956997769433,9.59802817398044,9.27798247201563,7.84998068740164,9.35377388525204,6.24625135060605,8.80117735988101,7.70845191119152,9.15519441048426,9.25525978323986,0.362302790204541,8.5847012032324,0.686479950998315,0.502036036149561,0.715466236374716,-5.93402016840261
"16662968","CAP1","cyclase associated actin cytoskeleton regulatory protein 1",9.28108492263809,8.36263584123715,8.62445547128588,8.6035819413809,8.22012483437106,8.90268329618307,9.44578643154357,8.23238776197203,9.57961621439482,8.48774888485452,8.47660742235632,-0.235761733034776,8.74697391111067,-0.686171308259358,0.502225595884766,0.715510156658845,-5.9342290356921
"16786475","FCF1","FCF1, rRNA-processing protein",8.03208870977267,7.46796427947457,7.39495070069171,7.51769216426578,6.45080876762978,7.60104482551445,8.1608539005973,6.99604238958983,8.36766957353647,7.30638527015846,7.2916833641869,-0.247912296230331,7.50792581321981,-0.686122339840733,0.502255674724192,0.715510156658845,-5.93426216588049
"16762675","LOC729291","uncharacterized LOC729291",4.2691516473752,4.19776048018434,4.10960365004625,4.60153733580352,5.61404969067509,5.29379217342679,5.31538178743491,4.29074342088325,4.70379768057808,4.63352151798177,4.55266848530372,-0.239896950117873,4.68927344269936,-0.685754687617058,0.502481538306022,0.715755849038674,-5.93451083443032
"17116977","UTY","ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",4.73873769986487,3.63938062543328,3.50599061774354,3.210639529826,4.63546501019867,3.40334786152257,3.84147812496293,5.5653485752074,5.62749819386923,3.54368249619911,3.67466326131703,-0.329960388899779,4.1260210905586,-0.685519587188588,0.502626000771842,0.715885550350204,-5.93466978327645
"17064417","GBX1","gastrulation brain homeobox 1",5.73074924642078,5.98125180022412,5.79350999322933,5.56912209438572,4.93846950588727,4.88813705330883,4.50503732386955,5.53392119734575,5.44872264514112,5.76787184124186,6.05111034616413,0.236820460184233,5.47344573156532,0.684812322003947,0.503060739727982,0.716352507735459,-5.93514764814079
"16761811","ART4","ADP-ribosyltransferase 4 (Dombrock blood group)",4.72038141686895,5.74934350210468,4.9633072531826,4.62675039322943,4.24061677658044,4.62059011490318,3.67218617756253,5.22521587736667,4.36829672454605,5.20909527666564,4.55965356937972,0.250906911655918,4.72322155294454,0.684227303147295,0.503420500985154,0.716583020227285,-5.93554256602754
"16718950","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1",7.24209483185654,6.57801033253114,6.78087269398859,6.81042991869253,7.58271114184655,7.20183865349258,7.89260735730703,6.70301746449785,7.53163252489561,6.99289432158582,6.99289432158582,-0.220323656777719,7.11900032384364,-0.683099433838495,0.504114511097979,0.7172234013524,-5.93630303869358
"16831285","COX10","cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10",8.01477852359703,7.19126653111753,7.80626937560068,7.90306570536559,7.2641970272316,8.06695878749197,8.32736671872879,7.22006358450319,8.61646961633329,7.66508974269248,7.32017502713344,-0.233438480231377,7.76324551270869,-0.68290976253771,0.504231275472012,0.7172234013524,-5.9364308096262
"16915993","PPDPF","pancreatic progenitor cell differentiation and proliferation factor",6.84349463109495,6.97739088415487,6.71347030485186,6.69080169830523,5.97623140134672,7.02894186436688,7.46910867797884,6.22496839423281,7.12549246432476,6.67503074466778,6.63649029175384,-0.219727622270092,6.76012921427987,-0.682663818925791,0.50438270512503,0.717275466454355,-5.93659643828957
"16848631","NAT9","N-acetyltransferase 9 (putative)",6.37177261665222,5.46108884575484,6.17313562991675,6.12072310266291,6.37427442558801,6.61400158650657,6.39674743605475,5.52797653945176,6.48654233022694,6.31248748632019,6.55127887709914,-0.214640118494947,6.21727535238492,-0.681591940917534,0.505042976139413,0.717731114760353,-5.93731762922037
"16902064","SLC35F5","solute carrier family 35 member F5",8.47738962829491,8.08481707820146,8.09825097299597,8.1259147451102,7.42541403919999,8.02868607840235,9.77799623721943,7.27484935939085,9.36350741025157,7.89582735604155,7.70726154860643,-0.298997372224866,8.20544676851952,-0.681361556985994,0.505184956412661,0.717731114760353,-5.93747249885932
"16914741","SNORD12C","small nucleolar RNA, C/D box 12C",7.97743902092227,6.47918187017268,7.56554640219616,7.47174639575959,7.35728995110271,8.18801561031322,8.79954759221543,6.68519500169731,8.68980908904307,7.08169295034102,6.63684503671209,-0.309943485356343,7.53930081095232,-0.680915002303562,0.505460223197867,0.717731114760353,-5.93777254319747
"16693323","CRNN","cornulin",6.87513297402658,6.30010851829002,6.83890480422942,6.22142728916403,6.23529771543344,6.34032321454859,5.90814155411579,6.81717220393818,5.82291859197744,6.13493370869224,6.67186027232584,0.211616002629014,6.37874734970378,0.680260707614434,0.50586370180198,0.717731114760353,-5.93821183521567
"16704440","SHLD2P1","shieldin complex subunit 2 pseudogene 1",6.93355730480039,6.39188617365253,6.57658798544044,6.55781809834513,6.06415972853375,6.01903411719542,6.9976668197706,6.61391079454912,7.36266051627654,6.57658798544044,6.75126993697867,-0.21538650354735,6.62228540554391,-0.680190320421301,0.505907117946842,0.717731114760353,-5.93825906931016
"17026760","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17029076","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17031845","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17034317","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17036565","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17039358","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"17041857","SNORD117","small nucleolar RNA, C/D box 117",9.38780629700947,8.57873247532556,9.25191331461539,9.08451920247051,8.72989050860344,8.85832828968842,9.77445867827102,8.59473627414603,10.2214407944082,8.99725509469209,9.019750659854,-0.237755938905083,9.13625741718947,-0.680188327827916,0.50590834704715,0.717731114760353,-5.93826040639466
"16682679","AKR7A3","aldo-keto reductase family 7 member A3",6.22939455217588,5.0627795252366,5.81314836279492,5.67870837223121,4.96385755580497,5.34088043440857,5.76322087768819,5.93572140461613,5.84926515608696,5.87949816550492,5.81314836279492,-0.214044726534564,5.66632934266757,-0.680004753158769,0.506021589607625,0.717731114760353,-5.93838357416604
"17050120","LOC105375440","uncharacterized LOC105375440",5.38101849463481,6.3646311819199,5.14150704762827,5.51019223524911,5.50650121784305,5.36717887391527,5.77308702215442,4.77043320854473,7.50418382013781,6.04994340948713,5.75899808902011,-0.289867368421554,5.73887950913951,-0.67992394381793,0.506071443466551,0.717731114760353,-5.93843778253269
"16827764","AARS","alanyl-tRNA synthetase",9.37613496027559,8.27270509729999,8.84204429660217,8.82356735941106,7.90525972197344,8.8633086000434,9.88640659290617,8.29204202868112,9.75768169971313,8.33078534167194,8.35287748958659,-0.269908004987943,8.79116483528769,-0.678686214846525,0.506835391085785,0.717990021360586,-5.93926731464861
"16700554","PCNX2","pecanex 2",7.38695824896359,6.52523897437397,6.9066258195525,7.05264888693012,6.58457770833522,6.86199864681873,7.7825995944651,6.46031614588238,8.11213642586032,6.8361583946666,6.74969239883159,-0.24260700678971,7.02354102224365,-0.678527997106144,0.506933093574826,0.718052540027154,-5.93937325025414
"17051145","MIR593","microRNA 593",8.89098357047157,8.43894009883914,9.42662980867092,9.29644150870299,8.60119585392784,8.05951282629217,8.44178327697966,8.89098357047157,8.32963080473785,9.70222994134574,8.73902981464307,0.236976462377481,8.80157827955296,0.678047946038444,0.507229600567799,0.718059353536634,-5.93969452871672
"16839554","SMG6","SMG6, nonsense mediated mRNA decay factor",7.15864561494648,6.48504042567376,6.8357288310472,6.94038564711176,5.85537643978723,6.99729616199091,7.31651453433868,6.63178581836919,7.49690237302906,6.27183673143523,6.60314047983149,-0.231210624785811,6.78115027796009,-0.677884835681241,0.507330369531794,0.718059353536634,-5.93980364298203
"16809138","TRPM7","transient receptor potential cation channel subfamily M member 7",8.0668437538097,7.31370689963574,7.57668570265042,7.47652793188108,6.71901993707434,7.504638293384,8.35547243126509,7.18307123052812,8.66908034071833,7.24323843057713,7.14276884016099,-0.252488082762025,7.5682776174259,-0.67718109090442,0.507765272244978,0.718313092455228,-5.94027413612219
"16855545","ALPK2","alpha kinase 2",8.87264339252139,8.03095589780738,8.40355212892571,8.48965207747825,8.03447743085246,8.18872521526927,8.62726137961279,8.47604047415391,9.44975547595527,8.95040446248052,7.87848146152839,-0.228855225982997,8.49108630878049,-0.676394962233791,0.508251339879589,0.718313092455228,-5.94079916260786
"16833060","LRRC37B","leucine rich repeat containing 37B",6.76580571647018,5.60131415212865,5.71917396851241,5.71917396851241,5.37743296617592,5.78095337292471,6.51885057147702,5.32501916407968,6.11438339936893,6.80400186582917,5.91693719247196,-0.240110773332003,5.96754966708646,-0.676347455254107,0.508280722256348,0.718313092455228,-5.94083087234709
"17000305","FAM13B","family with sequence similarity 13 member B",7.25214027179041,6.41073126123689,6.81196426236798,6.83318212285621,6.40457933831397,6.83318212285621,7.9208692795368,5.95061312820545,7.96676134988357,6.65158022580186,6.70230085470056,-0.261698375517653,6.88526401977727,-0.676239450025157,0.508347525547841,0.718313092455228,-5.94090295536169
"17119162","MIR4530","microRNA 4530",7.3456869181523,7.00607437520355,8.3164247930338,7.28432574848271,7.3456869181523,6.67771839545288,6.61319604960309,7.36885073128941,7.3456869181523,7.51010335016706,7.85198387259422,0.231716531061769,7.33324891548033,0.676043667561453,0.508468633571643,0.718313092455228,-5.94103359348733
"16886105","HNMT","histamine N-methyltransferase",7.14439305683001,6.61456157494672,6.6149591945008,6.56871796652683,6.29410123253972,7.42835281777567,7.35187564950974,6.34449183566334,7.4807707151565,6.48105362677833,6.18859109413959,-0.231842684768382,6.77380625130611,-0.675865427043273,0.508578904808631,0.718334208646458,-5.94115249551914
"16715997","NUTM2B-AS1","NUTM2B antisense RNA 1",7.00490748734103,6.40581552684108,7.08187394492671,7.09781652547672,6.01903941310052,7.07249705890027,6.1820936217009,6.76986500377544,8.17893241793685,6.86894529391299,6.76886444094116,-0.251642393324056,6.85915006680488,-0.675537184507342,0.508782012982373,0.718545369509611,-5.94137138465269
"16719515","MKI67","marker of proliferation Ki-67",5.64568685599798,6.73578882097139,5.40874492218652,5.46537258116996,5.25721338445502,5.95536170145405,6.54004670751739,6.20667850976102,5.45207223030919,5.29233881885191,6.20770594225249,-0.239806005401503,5.83336458862972,-0.674816429965236,0.509228160789916,0.71879678467018,-5.9418516691968
"16792510","DNAAF2","dynein axonemal assembly factor 2",5.00233058739095,4.23032967779052,4.62041882653711,4.8062929776245,5.18327864643035,4.82974291478388,5.29184884074838,4.27192303739356,5.73195521825897,4.98437044995075,4.82974291478388,-0.221400419498552,4.88929400833571,-0.674336591766775,0.509525305390862,0.71906477084219,-5.9421711476801
"17004747","PAK1IP1","PAK1 interacting protein 1",7.85404956285791,7.06414839726964,7.53192648301476,7.50275221315108,6.69840894893888,7.62662229106991,8.03335726744294,6.51658591046082,8.81265842783134,7.45907012658036,7.12993125621723,-0.266113758887316,7.47541008043953,-0.674159015276935,0.509635296579595,0.719144279961354,-5.94228932457067
"16760894","POU5F1P3","POU class 5 homeobox 1 pseudogene 3",6.30222916868313,5.35250802240231,6.40643656922793,5.90649704284241,5.28200742281174,5.26161078385826,6.46157006475179,6.28770784996248,6.31575003136951,6.7612932471674,5.47846126566956,-0.244463228602997,5.9832792244315,-0.672905996314582,0.510411805065476,0.719482578094188,-5.9431223720818
"16897834","EFEMP1","EGF containing fibulin extracellular matrix protein 1",11.7158348939174,11.1056923066316,11.5454676406646,11.4082388942671,11.4117571974048,11.9598326356369,12.1724519917499,10.8408844775587,12.4110864735127,11.2101867578196,11.3975148308975,-0.227928007952125,11.561722554551,-0.672779997507442,0.510489925231893,0.719517030263753,-5.94320605923808
"16858849","MRI1","methylthioribose-1-phosphate isomerase 1",7.00732953483635,6.118654104949,6.55378389875995,6.5790372169169,5.74141940808234,6.93666452062795,5.93085384279233,6.20290307025651,7.61239275358243,6.56291447926992,6.60095351201449,-0.241068863715031,6.53153694018983,-0.6724167841172,0.510715158412375,0.719683135340567,-5.94344721919627
"16664708","ZFYVE9","zinc finger FYVE-type containing 9",7.64335281117086,6.77763505341795,7.3775733096311,7.2506975851583,6.48726023077501,7.06705746849831,8.06062155227237,6.62570877626704,8.21411155044596,7.0041177812654,7.14547322899606,-0.245544594926883,7.24123721344531,-0.672147539786161,0.510882156866224,0.719723877903672,-5.94362590792701
"16867915","INSR","insulin receptor",7.12269753468934,6.62157698403625,6.89551502961663,6.89551502961663,5.96991296222602,6.89551502961663,7.14260756548172,6.3263029179286,7.29570229726622,6.89551502961663,6.91687366820289,-0.211042576648474,6.81615764075432,-0.672110464762816,0.510905155047257,0.719723877903672,-5.94365050812694
"16961016","KPNA4","karyopherin subunit alpha 4",8.74066121779745,7.60764435208497,7.81334352142331,7.94197495487359,6.95757799846381,7.81334352142331,8.91124902229566,7.28549990483093,9.13339978445462,7.70643372221664,7.67702718985254,-0.275585115250328,7.96255956270153,-0.671275325908383,0.511423360709945,0.720152346230422,-5.94420430414802
"16843131","CRLF3","cytokine receptor like factor 3",6.97799006065372,5.81467345574976,6.61080578819913,6.4203034237399,5.99071587218906,6.31197664422809,6.69713625767928,5.74349792903683,8.01959814316725,6.82119055705581,6.17975019203754,-0.26596056709449,6.50796712033967,-0.671092697210614,0.511536722250136,0.720235107672355,-5.94432532200777
"16688826","LOC105378811","uncharacterized LOC105378811",5.04311399492361,4.14638828495792,5.307060177912,4.72421035059448,5.18942517164994,5.52193288300348,5.43031993472833,4.93965629155628,4.20039269730886,4.92664748033691,5.67369499825007,-0.233401118189732,5.00934929683835,-0.670343802254816,0.512001727417077,0.720749736218991,-5.94482124785616
"16798254","PWAR1","Prader Willi/Angelman region RNA 1",6.32584868573091,7.15149115815952,6.69301702378954,6.32584868573091,5.87397856539067,6.30251080339379,5.84444370918488,6.65772163426828,6.01074975044118,6.18592889075208,6.57182482839384,0.2118402210213,6.35848761229415,0.669335296179721,0.5126283117995,0.721090344355179,-5.94548826473954
"16728729","MIR4692","microRNA 4692",6.55231828248263,9.178801204805,8.24025611806696,8.24025611806696,9.3135320908203,8.78212507950045,6.27944454932216,8.71643940015434,7.45439975827762,8.24025611806696,8.24025611806696,0.352879258950282,8.1125531670573,0.668954498936606,0.512865014636473,0.721120597523054,-5.94573987399492
"17044800","GARS","glycyl-tRNA synthetase",9.28421152085511,8.53014965985607,8.8294403204347,8.77442212627127,8.63514945381013,8.19186155255844,9.25415468973178,8.10918922294458,9.54714726079974,8.39103493872921,7.95063002113851,0.236671668595077,8.68158097882996,0.668562279619449,0.513108882532433,0.721245161428289,-5.9459988889462
"16742352","WNT11","Wnt family member 11",4.55840132529885,4.74060236696638,5.5435549902717,5.4592974207512,4.74060236696638,5.21931300880556,3.94444772646641,4.71812064756895,4.41879103285148,5.10119607606794,5.27105288638551,0.229671464359923,4.88321634985458,0.66845529493273,0.513175413239676,0.721254402753971,-5.94606951490659
"16788649","SNORD114-7","small nucleolar RNA, C/D box 114-7",3.69968110564711,4.4908554517419,4.13105238654972,4.55677007503933,4.2285632904703,5.84987951432314,4.88988736175409,4.17937319986495,3.90618610392662,3.7159272152563,4.32929966656249,-0.257041048391593,4.36158867010327,-0.668344224600275,0.513244489892769,0.721275858935067,-5.94614282671297
"16916163","UCKL1-AS1","UCKL1 antisense RNA 1",5.55496289964347,5.64382544149407,5.48363740031015,5.94750335081595,5.12422599731963,4.87507144281731,6.39862792421789,5.83379441944942,6.03471419448504,5.64747593490028,5.81613169595895,-0.216804917388163,5.66908824558292,-0.667925322833941,0.513505060152582,0.721415137436874,-5.94641921866613
"16822242","FAM157C","family with sequence similarity 157 member C",4.99153963518384,6.38836230890534,4.6256869520221,5.07406386235833,5.56865268867211,5.17536527445678,4.70158646686336,5.1739238952883,4.97114274044772,4.85244157469653,5.69495112646944,0.23475924305799,5.2016105932149,0.667621639080712,0.51369400823036,0.721460090725198,-5.94661948727925
"16841689","LOC105371559","uncharacterized LOC105371559",6.09413166438684,6.59995166032373,8.56431896370895,7.98643549736067,5.23012876666986,5.71575887395629,4.33642038734582,8.2271298721122,4.53302570356431,7.94943616995377,7.56038090065645,0.507967992558532,6.61791986000354,0.667229629566032,0.513937969963776,0.721460090725198,-5.94687787638501
"16973999","MIR378D1","microRNA 378d-1",3.6702435349954,3.15201733381722,3.09582805880304,3.36914545424384,4.43354674208465,2.73189601393283,3.6702435349954,5.24599075768416,4.1919058154259,3.68666913876146,3.41375375605921,-0.27925361135433,3.69647637643665,-0.667124816931414,0.514003209837408,0.721460090725198,-5.94694693828347
"17072144","DEPTOR","DEP domain containing MTOR interacting protein",8.06468292437309,7.36967447564115,7.78925199840694,7.8540302366636,7.51255838391581,6.98612067587476,6.95774336935897,7.19456980357774,9.1640139832498,7.69136491904136,6.67568173221063,0.273123856581236,7.5690629547558,0.66661585627118,0.514320075753418,0.721728046000713,-5.9472821508836
"17114774","MIR891A","microRNA 891a",6.9808526404603,7.10376126928512,6.80149226885158,8.24269932701931,9.13650912694424,6.72084761166119,5.83513717378847,9.13808547964079,7.14422486091812,7.07110238121474,7.82585164841157,0.363854733906295,7.45459670801777,0.666174977228371,0.514594645583196,0.721735547702957,-5.94757232807987
"16670894","TUFT1","tuftelin 1",7.99141651261273,6.93552127371338,7.78433713726016,7.53237297300666,6.82806549513663,7.25531641251232,8.69413977518013,6.51011701701438,6.42212092176913,6.61270348410174,7.32475160391565,0.277817809263687,7.26280569147481,0.665552418268256,0.514982503595903,0.722052874288649,-5.94798177422223
"17020069","GSTA1","glutathione S-transferase alpha 1",4.6032640078233,4.47956039203357,5.37500958784017,4.6032640078233,4.30286620513627,5.64780051286831,4.44346862706555,5.22360450877183,4.63430289924615,5.28408089789411,4.18451649633431,-0.23016948356539,4.79833983116699,-0.665247708327829,0.515172400279277,0.722205417415233,-5.94818204477319
"17014496","LOC102724087","uncharacterized LOC102724087",5.07275533402688,5.42978915325392,4.97065592836595,5.94209318571364,5.42978915325392,6.64272075532519,5.41407829531011,6.39066421634383,4.32733957967478,5.37718862293249,5.64878251794497,-0.264445780332369,5.51325970383143,-0.66488714401326,0.515397157054487,0.722324898733304,-5.94841891365342
"16926445","PTTG1IP","PTTG1 interacting protein",8.95948385315485,8.02774399481783,8.39321045968124,8.39459097774026,7.83674627688271,8.83702030640144,9.41189666509889,7.46105093343557,9.10444120370297,8.15649247612639,8.45958722184414,-0.249393021979524,8.45838766989875,-0.664729733173733,0.515495296129997,0.722324898733304,-5.94852228497088
"17117441","MIG7","mig-7",4.10822005738816,3.86118624735145,4.04442018824584,4.14253420785276,4.81788613573755,5.29981218534256,4.78798706450996,4.12360428594278,4.09969757269432,4.17887145050083,4.00415597923266,-0.220838722388698,4.31530685225444,-0.664722430347333,0.515499849394419,0.722324898733304,-5.94852708015787
"16725656","LRRC10B","leucine rich repeat containing 10B",5.68231270127499,5.46673083651167,5.78881548864924,6.48584411166343,5.51086704773409,5.76177660560294,5.49930324462551,5.78881548864924,5.78881548864924,6.53349686343471,6.66274346631712,-0.218911155713111,5.90632012210111,-0.663304209124385,0.516384533768616,0.72318653125426,-5.94945736982062
"16868619","S1PR2","sphingosine-1-phosphate receptor 2",7.39327616521441,6.96139785806877,6.81279528763678,6.63385213083222,6.28965303261716,6.30845157801227,7.24903468571768,6.0218884401181,7.14338869090384,6.35767934048973,6.50691014543124,0.220302748095057,6.69802975954929,0.66281140112401,0.516692148179268,0.723390594756101,-5.94978019012007
"16825897","BCL7C","BCL tumor suppressor 7C",6.41646715048079,5.7823736496254,6.14678785225346,6.53152552418674,5.37287378830794,6.0780468643103,6.64090331561884,5.52649668436132,7.37051638970234,6.0780468643103,6.06087309450717,-0.242474942497517,6.18226465251496,-0.662092664112582,0.517140975329982,0.72344320080257,-5.95025060151645
"17052536","MGAM2","maltase-glucoamylase 2 (putative)",6.76145147755871,7.309188185569,6.6998841230861,6.77286827582363,6.21867413490585,6.50098191676471,6.87276011041194,7.32007181337277,7.57618806875184,6.63324001953529,6.87276011041194,-0.210253767152763,6.86709711238107,-0.661973401017356,0.517215472492616,0.72344320080257,-5.950328612207
"16685596","RRAGC","Ras related GTP binding C",9.30992052806614,8.41680986451732,8.59769722760261,8.75364088009945,8.61484029058839,8.65450605489441,9.48784455427239,8.19953971456025,10.1929413739418,8.73193483018191,8.63516090826324,-0.245072814510879,8.87225783881708,-0.659956244884475,0.518476400527032,0.724753120519797,-5.95164603268505
"16772531","LOC101929974","uncharacterized LOC101929974",6.21920285940597,7.12922013848048,6.61233455928851,6.76777334473239,6.49898047451967,7.5656946489905,6.12273959113056,7.7754160087144,6.44627773662094,6.11644692097464,7.33890334456966,-0.248744099881383,6.7811808752207,-0.659763688339811,0.518596858803457,0.724770336294603,-5.95177159406384
"17126180","OR4C45","olfactory receptor family 4 subfamily C member 45 (gene/pseudogene)",3.29037931389978,5.89324525734501,3.61805674915785,3.16409081815242,4.43145296854868,3.54600763204276,5.30422364142794,3.887369948408,3.10096168172664,3.11271898706822,3.51705466634529,0.334722261917605,3.89686924219296,0.658919498690623,0.519125148172443,0.725068629842981,-5.95232166029495
